merchant_id,total_txn_count,total_volume,avg_ticket,median_ticket,max_ticket,min_ticket,ticket_std,coefficient_of_variation,avg_daily_txns,max_daily_txns,active_days,std_daily_txns,activity_rate,burst_ratio,fraud_count,fraud_rate,status_chargeback_rate,status_completed_rate,status_declined_rate,status_disputed_rate,status_failed_rate,status_pending_rate,status_reversed_rate,combined_risk_score,pct_large_txns,pct_small_txns,pct_round_amounts,amount_range,iqr,amount_skewness,pct_late_night,pct_weekend,peak_hour,hour_spread,late_night_fraud_rate,late_night_txn_count,n_channels_used,n_card_types,dominant_channel,debit_card_rate,unique_customers,txns_per_customer,repeat_customer_rate,days_on_platform,days_signup_to_first_txn,days_since_last_txn,category,state,is_high_risk
MRC00778,62,471269.38,7601.119032258064,7831.23,16336.27,100.0,4321.069755912837,0.5684781066544062,1.0508474576271187,2,59,0.2215718777717221,0.16164383561643836,1.9032258064516128,1,0.016129032258064516,0.016129032258064516,0.9354838709677419,0.0,0.0,0.04838709677419355,0.0,0.0,0.01129032258064516,0.06451612903225806,0.06451612903225806,0.0,16236.27,6870.279999999999,0.0686810862611452,0.24193548387096775,0.27419354838709675,12,23,0.0,15,3,4,POS_Terminal,0.5161290322580645,62,1.0,0.0,585,232,12,POS_Grocery,Abuja,0
MRC00779,133,847185.26,6369.813984962406,5902.87,17310.26,100.0,4014.9404545678703,0.6303073314301134,1.146551724137931,4,116,0.4616475287268526,0.3178082191780822,3.488721804511278,1,0.007518796992481203,0.0,0.9172932330827067,0.03007518796992481,0.0,0.03759398496240601,0.007518796992481203,0.007518796992481203,0.0037593984962406017,0.05263157894736842,0.05263157894736842,0.0,17210.26,5849.6,0.4790569942283763,0.3308270676691729,0.3458646616541353,3,24,0.022727272727272728,44,3,4,POS_Terminal,0.43609022556390975,133,1.0,0.0,564,200,1,POS_Pharmacy,Abuja,0
MRC00780,49,402696.2,8218.289795918368,8876.85,15236.36,100.0,4362.688791631969,0.5308511746323071,1.0,1,49,0.0,0.13424657534246576,1.0,2,0.04081632653061224,0.0,0.9183673469387755,0.02040816326530612,0.04081632653061224,0.0,0.02040816326530612,0.0,0.024489795918367342,0.061224489795918366,0.061224489795918366,0.0,15136.36,6489.710000000001,-0.30756542862585917,0.24489795918367346,0.24489795918367346,21,23,0.0,12,3,4,POS_Terminal,0.4897959183673469,49,1.0,0.0,654,308,5,POS_Supermarket,Delta,0
MRC00781,59,373956.81,6338.2510169491525,6253.29,13723.91,100.0,3738.7124442194026,0.5898650012790106,1.1346153846153846,2,52,0.34464225008403493,0.14246575342465753,1.7627118644067796,4,0.06779661016949153,0.03389830508474576,0.8983050847457628,0.01694915254237288,0.03389830508474576,0.0,0.01694915254237288,0.0,0.04406779661016949,0.05084745762711865,0.0,0.0,13623.91,5423.6900000000005,-0.0010480230974871392,0.2711864406779661,0.288135593220339,7,21,0.0625,16,3,4,POS_Terminal,0.5084745762711864,59,1.0,0.0,727,364,1,POS_Pharmacy,Imo,1
MRC00782,68,2045769.8900000001,30084.851323529412,29130.58,81704.06,100.0,23326.741938671817,0.7753650396280315,1.0793650793650793,3,63,0.32634769216318277,0.1726027397260274,2.7794117647058827,2,0.029411764705882353,0.029411764705882353,0.9264705882352942,0.014705882352941176,0.0,0.014705882352941176,0.014705882352941176,0.0,0.020588235294117647,0.058823529411764705,0.0,0.0,81604.06,36546.1325,0.3058045636580178,0.3382352941176471,0.14705882352941177,2,23,0.0,23,3,4,Web_Gateway,0.6176470588235294,68,1.0,0.0,727,363,0,Online_Ecommerce,Lagos,0
MRC00783,66,9576365.43,145096.4459090909,135113.88,393124.63,100.0,79833.76571386978,0.5502117244407836,1.1785714285714286,2,56,0.3864591173082211,0.15342465753424658,1.696969696969697,1,0.015151515151515152,0.0,0.9696969696969697,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.007575757575757577,0.06060606060606061,0.06060606060606061,0.0,393024.63,116831.7725,0.3718626374476308,0.18181818181818182,0.19696969696969696,16,24,0.0,12,3,4,Web_Gateway,0.5151515151515151,66,1.0,0.0,336,-23,0,Online_Travel,Kano,0
MRC00784,224,4077849.33,18204.68450892857,17550.800000000003,51929.24,100.0,12515.21298689918,0.6874721163534054,1.3575757575757577,4,165,0.6242216143317736,0.4520547945205479,2.946428571428571,8,0.03571428571428571,0.008928571428571428,0.9330357142857143,0.008928571428571428,0.013392857142857142,0.013392857142857142,0.008928571428571428,0.013392857142857142,0.020982142857142855,0.05357142857142857,0.0,0.0,51829.24,17857.5375,0.396924577392738,0.2544642857142857,0.29910714285714285,15,24,0.017543859649122806,57,3,4,Bank_Transfer,0.5446428571428571,224,1.0,0.0,711,348,0,Transfer_P2P,Abuja,0
MRC00785,52,790367.59,15199.37673076923,14645.365,26911.95,3405.57,6134.197334101418,0.403582162792472,1.0612244897959184,2,49,0.24222607082590242,0.13424657534246576,1.8846153846153846,3,0.057692307692307696,0.0,0.9038461538461539,0.0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.03076923076923077,0.057692307692307696,0.057692307692307696,0.0,23506.38,8682.677500000002,0.1588404945795564,0.2692307692307692,0.25,1,22,0.14285714285714285,14,3,4,POS_Terminal,0.4423076923076923,52,1.0,0.0,-793,-1156,11,POS_Fuel,Oyo,1
MRC00786,43,1323520.05,30779.53604651163,29290.9,85930.45,100.0,22556.94171758675,0.732855156864628,1.048780487804878,2,41,0.21808478995509087,0.11232876712328767,1.9069767441860463,0,0.0,0.0,0.9767441860465116,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,85830.45,31266.624999999996,0.3852121012635672,0.3023255813953488,0.2558139534883721,6,21,0.0,13,3,4,Web_Gateway,0.4883720930232558,43,1.0,0.0,698,339,19,Online_Ecommerce,Enugu,0
MRC00787,216,1124904.6,5207.891666666667,5030.115,12698.09,100.0,2887.2058917126897,0.5543905435269274,1.2857142857142858,4,168,0.5264598425167112,0.4602739726027397,3.1111111111111107,12,0.05555555555555555,0.023148148148148147,0.9351851851851852,0.0,0.018518518518518517,0.009259259259259259,0.0,0.013888888888888888,0.03425925925925926,0.05092592592592592,0.05092592592592592,0.0,12598.09,4491.7225,0.202131254058714,0.25,0.28703703703703703,9,24,0.037037037037037035,54,3,4,POS_Terminal,0.47685185185185186,216,1.0,0.0,528,166,2,POS_Restaurant,Bayelsa,0
MRC00788,49,495723.33,10116.802653061224,9007.09,23831.55,100.0,6736.482967218123,0.6658707497056635,1.0425531914893618,2,47,0.20402970888857874,0.12876712328767123,1.9183673469387754,3,0.061224489795918366,0.04081632653061224,0.8979591836734694,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.04081632653061225,0.061224489795918366,0.0,0.0,23731.55,10917.04,0.16951677312668093,0.16326530612244897,0.32653061224489793,6,21,0.125,8,3,4,POS_Terminal,0.4489795918367347,49,1.0,0.0,195,-150,1,POS_Retail,Lagos,1
MRC00789,57,284731.42,4995.288070175438,5011.31,9455.97,100.0,2415.7912195981016,0.4836139949609067,1.0754716981132075,2,53,0.2666787612158108,0.14520547945205478,1.8596491228070176,7,0.12280701754385964,0.017543859649122806,0.8596491228070176,0.017543859649122806,0.07017543859649122,0.0,0.0,0.03508771929824561,0.07192982456140351,0.05263157894736842,0.05263157894736842,0.0,9355.97,3351.73,0.1484528599337344,0.22807017543859648,0.3333333333333333,12,23,0.07692307692307693,13,3,4,POS_Terminal,0.5789473684210527,57,1.0,0.0,650,293,0,POS_Restaurant,Lagos,1
MRC00790,69,679850.22,9852.901739130435,9765.77,22702.49,100.0,6550.940914741799,0.6648742764504572,1.15,2,60,0.3600847357902756,0.1643835616438356,1.7391304347826089,3,0.043478260869565216,0.0,0.9565217391304348,0.0,0.014492753623188406,0.0,0.0,0.028985507246376812,0.02318840579710145,0.057971014492753624,0.0,0.0,22602.49,11410.46,0.025034190917758353,0.2898550724637681,0.391304347826087,0,21,0.05,20,3,4,POS_Terminal,0.5072463768115942,69,1.0,0.0,492,129,3,POS_Retail,Enugu,0
MRC00791,494,12145348.08,24585.724858299596,24162.11,66348.88,100.0,14212.682639783268,0.5780867849818705,1.8641509433962264,6,265,0.9635584183715261,0.726027397260274,3.2186234817813766,10,0.020242914979757085,0.008097165991902834,0.9534412955465587,0.004048582995951417,0.008097165991902834,0.012145748987854251,0.010121457489878543,0.004048582995951417,0.012550607287449392,0.05060728744939271,0.0,0.0,66248.88,20261.714999999997,0.21305587613845817,0.25101214574898784,0.3117408906882591,8,24,0.008064516129032258,124,3,4,POS_Terminal,0.5384615384615384,493,1.002028397565923,0.002028397565922921,653,290,1,POS_Fashion,Rivers,0
MRC00792,69,197826.37,2867.04884057971,2576.36,6969.15,100.0,1933.3235744867652,0.6743253017258862,1.1129032258064515,3,62,0.366858113890273,0.16986301369863013,2.695652173913044,0,0.0,0.0,0.9710144927536232,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,6869.15,3021.1800000000003,0.30711797208713676,0.2028985507246377,0.4057971014492754,14,22,0.0,14,3,4,Web_Gateway,0.6086956521739131,69,1.0,0.0,665,304,1,Online_Gaming,Lagos,0
MRC00793,62,1286515.66,20750.25258064516,19573.739999999998,61925.83,100.0,12975.19582555228,0.6253030306558736,1.0333333333333334,2,60,0.18102033471939252,0.1643835616438356,1.9354838709677418,3,0.04838709677419355,0.0,0.8870967741935484,0.016129032258064516,0.04838709677419355,0.03225806451612903,0.016129032258064516,0.0,0.02903225806451613,0.06451612903225806,0.06451612903225806,0.0,61825.83,14766.622500000001,0.7372634311390411,0.2903225806451613,0.3225806451612903,23,24,0.0,18,3,4,Mobile_App,0.6290322580645161,62,1.0,0.0,690,329,0,Transfer_P2P,Lagos,0
MRC00794,74,7133248.79,96395.25391891893,91818.245,237685.09,100.0,53605.61526881025,0.5561022258824031,1.1044776119402986,2,67,0.30818768180842854,0.18356164383561643,1.8108108108108107,1,0.013513513513513514,0.0,0.9594594594594594,0.013513513513513514,0.0,0.0,0.013513513513513514,0.013513513513513514,0.006756756756756757,0.05405405405405406,0.05405405405405406,0.0,237585.09,69344.4,0.4512816625486727,0.25675675675675674,0.32432432432432434,10,23,0.0,19,3,4,POS_Terminal,0.6486486486486487,74,1.0,0.0,421,68,0,POS_Electronics,Kano,0
MRC00795,435,2284431.44,5251.566528735632,4996.06,14238.17,100.0,2902.7662708415946,0.5527429301253591,1.686046511627907,4,258,0.7780294560003025,0.7068493150684931,2.372413793103448,9,0.020689655172413793,0.016091954022988506,0.9425287356321839,0.009195402298850575,0.004597701149425287,0.011494252873563218,0.016091954022988506,0.0,0.014022988505747127,0.05057471264367816,0.05057471264367816,0.0,14138.17,4101.445000000001,0.375763230139755,0.24367816091954023,0.2850574712643678,3,24,0.018867924528301886,106,3,4,POS_Terminal,0.542528735632184,433,1.0046189376443417,0.004618937644341801,677,314,5,POS_Restaurant,Abuja,0
MRC00796,129,3329457.65,25809.7492248062,26502.09,70504.19,100.0,13982.878893718816,0.5417673287689144,1.205607476635514,3,107,0.45012194903178887,0.29315068493150687,2.488372093023256,4,0.031007751937984496,0.015503875968992248,0.9069767441860465,0.046511627906976744,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.01937984496124031,0.05426356589147287,0.0,0.0,70404.19,18498.399999999998,0.12952231777894427,0.2713178294573643,0.3178294573643411,17,24,0.05714285714285714,35,3,4,POS_Terminal,0.5581395348837209,129,1.0,0.0,671,308,0,POS_Fashion,Abia,0
MRC00797,47,844456.55,17967.16063829787,17402.18,45984.64,100.0,13049.432303543756,0.726293517726349,1.0681818181818181,2,44,0.2549717059293527,0.12054794520547946,1.872340425531915,2,0.0425531914893617,0.0,0.9148936170212766,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.02127659574468085,0.023404255319148935,0.06382978723404255,0.0,0.0,45884.64,17831.285000000003,0.3889453557719809,0.1702127659574468,0.3617021276595745,7,20,0.0,8,3,4,Bank_Transfer,0.5319148936170213,47,1.0,0.0,-508,-872,3,Transfer_P2P,Rivers,0
MRC00798,122,1154162.07,9460.344836065575,9525.445,22904.44,100.0,6101.512217184493,0.6449566398387256,1.22,3,100,0.5237780391954538,0.273972602739726,2.459016393442623,5,0.040983606557377046,0.01639344262295082,0.9180327868852459,0.00819672131147541,0.02459016393442623,0.00819672131147541,0.02459016393442623,0.0,0.026229508196721315,0.05737704918032787,0.0,0.0,22804.44,8550.7475,0.18242736049175254,0.3114754098360656,0.22950819672131148,2,24,0.05263157894736842,38,3,4,POS_Terminal,0.47540983606557374,122,1.0,0.0,659,295,7,POS_Retail,Lagos,0
MRC00799,141,1340040.34,9503.83219858156,8282.58,28419.56,100.0,6936.062464387236,0.7298174377934028,1.1370967741935485,2,124,0.3453448240080983,0.33972602739726027,1.7588652482269502,3,0.02127659574468085,0.0,0.9361702127659575,0.014184397163120567,0.014184397163120567,0.0070921985815602835,0.02127659574468085,0.0070921985815602835,0.012056737588652482,0.04964539007092199,0.0,0.0,28319.56,8673.91,0.6170659528625504,0.16312056737588654,0.2978723404255319,22,24,0.043478260869565216,23,3,4,POS_Terminal,0.5106382978723404,141,1.0,0.0,632,270,12,POS_Retail,Enugu,0
MRC00800,91,3229842.98,35492.78,31245.54,89809.69,100.0,23696.196754779117,0.6676342837833249,1.1818181818181819,3,77,0.4792338382985232,0.21095890410958903,2.5384615384615383,1,0.01098901098901099,0.0,0.967032967032967,0.0,0.01098901098901099,0.02197802197802198,0.0,0.0,0.006593406593406594,0.054945054945054944,0.054945054945054944,0.0,89709.69,35770.125,0.27285345573468,0.21978021978021978,0.25274725274725274,18,23,0.0,20,3,4,Mobile_App,0.5494505494505495,91,1.0,0.0,-99,-439,6,Online_Ecommerce,Lagos,0
MRC00801,85,909719.28,10702.579764705883,11153.04,28386.3,100.0,5999.931468605243,0.5606060968955672,1.0897435897435896,2,78,0.28766401017607807,0.2136986301369863,1.835294117647059,3,0.03529411764705882,0.03529411764705882,0.9411764705882353,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.024705882352941175,0.058823529411764705,0.058823529411764705,0.0,28286.3,8868.359999999999,0.09505311485933415,0.29411764705882354,0.2823529411764706,7,23,0.0,25,3,4,POS_Terminal,0.5176470588235295,85,1.0,0.0,648,289,8,POS_Retail,Oyo,0
MRC00802,61,2175891.31,35670.34934426229,36973.49,91953.19,100.0,25028.51966051301,0.7016617476593047,1.1296296296296295,3,54,0.3907562235912973,0.14794520547945206,2.655737704918033,1,0.01639344262295082,0.0,0.9672131147540983,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.009836065573770493,0.04918032786885246,0.0,0.0,91853.19,40999.12,0.08272897382485234,0.22950819672131148,0.16393442622950818,18,22,0.0,14,3,4,Mobile_App,0.5081967213114754,61,1.0,0.0,648,285,7,Online_Ecommerce,Oyo,0
MRC00803,82,855888.44,10437.663902439024,10378.51,26654.05,100.0,7202.361390626655,0.6900357645108347,1.1388888888888888,2,72,0.3482574551765863,0.19726027397260273,1.7560975609756098,4,0.04878048780487805,0.024390243902439025,0.9146341463414634,0.012195121951219513,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.0,0.03170731707317073,0.06097560975609756,0.0,0.0,26554.05,11257.9225,0.26258086558878757,0.23170731707317074,0.2804878048780488,9,23,0.05263157894736842,19,3,4,POS_Terminal,0.43902439024390244,82,1.0,0.0,414,53,2,POS_Retail,Oyo,0
MRC00804,101,1538603.41,15233.69712871287,15692.42,32117.84,100.0,6841.038468955766,0.44907276356844444,1.0978260869565217,2,92,0.29870720011393176,0.25205479452054796,1.8217821782178218,0,0.0,0.0,0.9603960396039604,0.009900990099009901,0.0,0.019801980198019802,0.009900990099009901,0.0,0.0,0.04950495049504951,0.04950495049504951,0.0,32017.84,9438.390000000001,-0.3249080285001672,0.22772277227722773,0.31683168316831684,4,24,0.0,23,3,4,POS_Terminal,0.5643564356435643,101,1.0,0.0,663,307,0,POS_Fuel,Anambra,0
MRC00805,45,615844.23,13685.427333333333,13232.75,38084.51,100.0,7497.364272982386,0.547835598434051,1.0227272727272727,2,44,0.15075567228888184,0.12054794520547946,1.9555555555555555,0,0.0,0.0,0.9555555555555556,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,37984.51,9535.87,0.5031932982138885,0.2,0.4,20,20,0.0,9,3,4,POS_Terminal,0.4444444444444444,45,1.0,0.0,683,320,3,POS_Fuel,Lagos,0
MRC00806,51,9418385.41,184674.22372549018,190718.68,313085.03,100.0,72552.22368756829,0.3928660005925562,1.0625,2,48,0.2446230273950408,0.13150684931506848,1.8823529411764706,3,0.058823529411764705,0.0392156862745098,0.9411764705882353,0.0,0.0196078431372549,0.0,0.0,0.0,0.0392156862745098,0.058823529411764705,0.058823529411764705,0.0,312985.03,101564.16,-0.47011708991377704,0.17647058823529413,0.2549019607843137,5,21,0.1111111111111111,9,3,4,Bank_Transfer,0.5294117647058824,51,1.0,0.0,631,273,2,Transfer_Payroll,Bayelsa,1
MRC00807,48,802434.08,16717.376666666667,15880.665,34523.23,865.89,8451.188210448943,0.5055331574421033,1.0212765957446808,2,47,0.14586499149789453,0.12876712328767123,1.9583333333333335,2,0.041666666666666664,0.0,0.9166666666666666,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.025,0.0625,0.0625,0.0,33657.340000000004,13800.094999999998,0.13587570184276643,0.3125,0.3125,0,19,0.13333333333333333,15,3,4,POS_Terminal,0.5416666666666666,48,1.0,0.0,513,153,16,POS_Fuel,Anambra,0
MRC00808,141,2178372.59,15449.450992907801,15423.74,40120.81,100.0,8552.739833215295,0.5535950654260466,1.2155172413793103,4,116,0.5406282091878992,0.3178082191780822,3.290780141843972,10,0.07092198581560284,0.014184397163120567,0.900709219858156,0.014184397163120567,0.02127659574468085,0.014184397163120567,0.0,0.03546099290780142,0.04042553191489362,0.04964539007092199,0.04964539007092199,0.0,40020.81,11949.3,0.2956911618340992,0.2765957446808511,0.2553191489361702,22,24,0.07692307692307693,39,3,4,POS_Terminal,0.5531914893617021,141,1.0,0.0,723,365,1,POS_Fuel,Abuja,1
MRC00809,89,695323.37,7812.62213483146,8057.91,20389.87,100.0,4189.079567802529,0.5361938022224466,1.1265822784810127,2,79,0.33462909461667073,0.21643835616438356,1.7752808988764044,1,0.011235955056179775,0.0,0.9887640449438202,0.0,0.011235955056179775,0.0,0.0,0.0,0.006741573033707865,0.056179775280898875,0.056179775280898875,0.0,20289.87,6202.000000000001,0.3786591412211082,0.21348314606741572,0.3146067415730337,9,24,0.0,19,3,4,POS_Terminal,0.43820224719101125,89,1.0,0.0,646,283,1,POS_Grocery,Lagos,0
MRC00810,62,5356021.64,86387.44580645161,84018.32500000001,233979.47,100.0,56629.19927472367,0.6555257971349174,1.087719298245614,2,57,0.28540083056153326,0.15616438356164383,1.8387096774193548,3,0.04838709677419355,0.016129032258064516,0.9193548387096774,0.0,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.02903225806451613,0.06451612903225806,0.06451612903225806,0.0,233879.47,81729.7625,0.34517416113731847,0.24193548387096775,0.3548387096774194,18,23,0.06666666666666667,15,3,4,POS_Terminal,0.6451612903225806,62,1.0,0.0,654,308,1,POS_Electronics,Abuja,0
MRC00811,133,4702770.16,35359.17413533835,37146.32,117560.16,100.0,21616.210771465438,0.6113324561464222,1.1875,3,112,0.47517185132148587,0.30684931506849317,2.526315789473684,0,0.0,0.0,0.9774436090225563,0.007518796992481203,0.0,0.015037593984962405,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,117460.16,28758.1,0.4405166513355591,0.22556390977443608,0.2781954887218045,10,24,0.0,30,3,4,Web_Gateway,0.6015037593984962,133,1.0,0.0,680,316,0,Online_Ecommerce,Abuja,0
MRC00812,96,8270187.3,86147.784375,85869.055,245359.87,100.0,43872.78856103033,0.5092735568224569,1.103448275862069,2,87,0.3063089623779221,0.23835616438356164,1.8125,5,0.052083333333333336,0.020833333333333332,0.9479166666666666,0.0,0.020833333333333332,0.0,0.0,0.010416666666666666,0.03229166666666667,0.052083333333333336,0.052083333333333336,0.0,245259.87,57120.66500000001,0.37530876541190583,0.2708333333333333,0.25,19,24,0.0,26,3,4,POS_Terminal,0.5520833333333334,96,1.0,0.0,539,183,0,POS_Electronics,Kano,0
MRC00813,211,7944429.87,37651.32639810427,37590.48,108494.73,100.0,22508.21112787027,0.5978065922533754,1.31875,3,160,0.5536826396129872,0.4383561643835616,2.2748815165876777,20,0.0947867298578199,0.037914691943127965,0.8862559241706162,0.009478672985781991,0.037914691943127965,0.0,0.009478672985781991,0.018957345971563982,0.058767772511848344,0.052132701421800945,0.0,0.0,108394.73,30640.985,0.1874528876852906,0.27014218009478674,0.2985781990521327,13,24,0.07017543859649122,57,3,4,Web_Gateway,0.5545023696682464,211,1.0,0.0,669,306,2,Online_Ecommerce,Lagos,1
MRC00814,44,255864.33,5815.098409090909,5658.605,13043.63,100.0,2928.567656834233,0.5036144620108096,1.0476190476190477,2,42,0.2155402687045212,0.11506849315068493,1.909090909090909,3,0.06818181818181818,0.022727272727272728,0.9090909090909091,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.04318181818181818,0.06818181818181818,0.06818181818181818,0.0,12943.63,3849.4700000000003,0.07952425784887594,0.22727272727272727,0.3181818181818182,17,21,0.0,10,3,4,POS_Terminal,0.5909090909090909,44,1.0,0.0,563,203,0,POS_Restaurant,Cross River,1
MRC00815,67,2414612.71,36038.99567164179,34049.27,97494.35,100.0,23190.78614188234,0.6434914655552016,1.046875,2,64,0.21304202581158665,0.17534246575342466,1.9104477611940298,1,0.014925373134328358,0.0,0.9850746268656716,0.0,0.0,0.0,0.0,0.014925373134328358,0.007462686567164179,0.05970149253731343,0.0,0.0,97394.35,36205.4,0.32438422323397326,0.2835820895522388,0.2835820895522388,0,23,0.0,19,3,4,Web_Gateway,0.5074626865671642,67,1.0,0.0,604,246,3,Online_Ecommerce,Lagos,0
MRC00816,94,21688663.9,230730.4670212766,234206.08000000002,518196.48,100.0,140928.50106915704,0.6107927699732929,1.119047619047619,2,84,0.32578956563800526,0.23013698630136986,1.7872340425531914,2,0.02127659574468085,0.010638297872340425,0.9680851063829787,0.0,0.010638297872340425,0.010638297872340425,0.0,0.0,0.013829787234042552,0.05319148936170213,0.05319148936170213,0.0,518096.48,217944.86250000002,0.07536519173603971,0.3404255319148936,0.2553191489361702,2,24,0.03125,32,3,4,Bank_Transfer,0.48936170212765956,94,1.0,0.0,686,324,1,Transfer_Business,Abuja,0
MRC00817,49,1507491.34,30765.129387755103,31372.05,64072.56,100.0,19368.569329393715,0.629562420663917,1.065217391304348,2,46,0.24963741822833804,0.12602739726027398,1.8775510204081631,6,0.12244897959183673,0.061224489795918366,0.8775510204081632,0.0,0.061224489795918366,0.0,0.0,0.0,0.07959183673469389,0.061224489795918366,0.061224489795918366,0.0,63972.56,30997.06,0.13496160073685157,0.22448979591836735,0.22448979591836735,20,21,0.09090909090909091,11,3,4,Mobile_App,0.673469387755102,49,1.0,0.0,675,312,11,Online_Ecommerce,Lagos,1
MRC00818,54,399063.96,7390.073333333334,7590.469999999999,16358.42,100.0,4344.161397521185,0.5878373869345254,1.148936170212766,3,47,0.4159182300621811,0.12876712328767123,2.6111111111111107,2,0.037037037037037035,0.0,0.9629629629629629,0.0,0.018518518518518517,0.0,0.0,0.018518518518518517,0.02037037037037037,0.05555555555555555,0.05555555555555555,0.0,16258.42,6022.382499999999,0.2944974424969045,0.2037037037037037,0.25925925925925924,11,22,0.0,11,3,4,POS_Terminal,0.5925925925925926,54,1.0,0.0,697,340,11,POS_Grocery,Abuja,0
MRC00819,60,859386.04,14323.100666666667,13897.95,31117.74,100.0,8306.820696398929,0.5799596672339892,1.0714285714285714,2,56,0.25987009741882106,0.15342465753424658,1.8666666666666667,5,0.08333333333333333,0.016666666666666666,0.9,0.0,0.05,0.0,0.016666666666666666,0.016666666666666666,0.049999999999999996,0.05,0.05,0.0,31017.74,12211.3525,0.0712237136266179,0.2833333333333333,0.31666666666666665,1,23,0.11764705882352941,17,3,4,POS_Terminal,0.6166666666666667,60,1.0,0.0,720,364,1,POS_Fuel,Kwara,1
MRC00820,119,1046964.34,8798.019663865545,8844.18,25539.76,100.0,5329.755357025841,0.6057903438106356,1.19,3,100,0.4425591326123389,0.273972602739726,2.5210084033613445,5,0.04201680672268908,0.04201680672268908,0.9327731092436975,0.008403361344537815,0.0,0.0,0.01680672268907563,0.0,0.029411764705882356,0.05042016806722689,0.05042016806722689,0.0,25439.76,8048.1449999999995,0.4215244933929675,0.2689075630252101,0.29411764705882354,22,24,0.0625,32,3,4,POS_Terminal,0.5546218487394958,119,1.0,0.0,557,194,7,POS_Grocery,Enugu,0
MRC00821,65,1916077.04,29478.10830769231,25430.22,85236.31,100.0,23923.354114369053,0.8115634105369731,1.1607142857142858,3,56,0.45832841398383223,0.15342465753424658,2.5846153846153843,0,0.0,0.0,0.9538461538461539,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.06153846153846154,0.0,0.0,85136.31,39594.54,0.5251449227742881,0.2,0.26153846153846155,17,23,0.0,13,3,4,Mobile_App,0.6153846153846154,65,1.0,0.0,529,165,1,Online_Ecommerce,Lagos,0
MRC00822,65,723964.99,11137.922923076923,11684.57,25302.92,100.0,6460.809864657962,0.5800731347558222,1.1016949152542372,2,59,0.3048411261871976,0.16164383561643836,1.8153846153846154,4,0.06153846153846154,0.03076923076923077,0.9230769230769231,0.0,0.015384615384615385,0.015384615384615385,0.0,0.015384615384615385,0.038461538461538464,0.06153846153846154,0.0,0.0,25202.92,7304.08,-0.14628105340607095,0.3076923076923077,0.26153846153846155,17,24,0.1,20,3,4,Web_Gateway,0.49230769230769234,65,1.0,0.0,698,341,1,Online_Bills,Ekiti,1
MRC00823,60,1324079.03,22067.983833333335,21887.605,55646.37,100.0,13880.625887204042,0.6289938397651705,1.0526315789473684,2,57,0.22528177844479144,0.15616438356164383,1.9000000000000001,0,0.0,0.0,0.9666666666666667,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.05,0.0,0.0,55546.37,17614.402499999997,0.3584479973612813,0.38333333333333336,0.38333333333333336,3,23,0.0,23,3,4,Bank_Transfer,0.5666666666666667,60,1.0,0.0,559,200,1,Transfer_P2P,Anambra,0
MRC00824,49,436628.92,8910.794285714286,9603.49,15473.08,100.0,3907.7360518970363,0.4385395876731087,1.0425531914893618,2,47,0.20402970888857874,0.12876712328767123,1.9183673469387754,3,0.061224489795918366,0.0,0.9387755102040817,0.0,0.061224489795918366,0.0,0.0,0.0,0.036734693877551024,0.061224489795918366,0.061224489795918366,0.0,15373.08,3957.579999999999,-0.6857289121733954,0.24489795918367346,0.3877551020408163,4,19,0.0,12,3,4,POS_Terminal,0.5918367346938775,49,1.0,0.0,7,-353,3,POS_Grocery,Edo,1
MRC00825,228,3517022.51,15425.537324561403,15556.91,37628.16,100.0,7473.983482516936,0.48452013860265614,1.2737430167597765,4,179,0.6252486794201894,0.4904109589041096,3.1403508771929824,1,0.0043859649122807015,0.0,0.9517543859649122,0.013157894736842105,0.0043859649122807015,0.02631578947368421,0.0043859649122807015,0.0,0.002631578947368421,0.05263157894736842,0.05263157894736842,0.0,37528.16,10923.4625,0.17205893753537183,0.2324561403508772,0.25,20,24,0.0,53,3,4,POS_Terminal,0.5526315789473685,228,1.0,0.0,717,353,2,POS_Fuel,Kwara,0
